ticket_id,customer_name,opening_date,latency_ms,is_resolved,issue_category
2244,Ana Silva,2026-02-08,444,0,Layer 2
2245,Luis Torres,,109,0,Configuration
2246,Juan Perez,,245,0,Software
2247,Pedro Marmol,,96,0,Configuration
2248,Pedro Marmol,,149,0,Software
2249,Pedro Marmol,,245,1,Software
2250,Luis Torres,,30,1,Layer 1
2251,Juan Perez,,185,0,Layer 1
2252,Pedro Marmol,2026-02-16,266,0,Layer 1
2253,Luis Torres,2026-02-09,197,1,Layer 1
2254,Luis Torres,,69,0,Software
2255,Luis Torres,,209,1,Layer 1
2256,Luis Torres,2026-02-03,462,1,Configuration
2257,Carlos Ruiz,,307,0,Layer 2
2258,Juan Perez,,215,1,Layer 1
2259,Maria Lopez,2026-02-10,245,1,Software
2260,Juan Perez,2026-01-26,77,1,Layer 2
2261,Carlos Ruiz,,495,1,Configuration
2262,Carlos Ruiz,,491,0,Software
2263,Ana Silva,,245,1,Software
2264,Maria Lopez,,29,1,Software
2265,Pedro Marmol,,17,1,Layer 1
2266,Carlos Ruiz,2026-01-17,245,0,Layer 2
2267,Luis Torres,,206,0,Layer 2
2268,Carlos Ruiz,,245,0,Software
2269,Juan Perez,,305,1,Layer 2
2270,Luis Torres,,332,1,Configuration
2271,Juan Perez,,245,0,Layer 1
2272,Maria Lopez,2026-01-17,13,1,Layer 2
2273,Maria Lopez,,232,0,Layer 1
2274,Maria Lopez,2026-02-04,224,1,Layer 2
2275,Carlos Ruiz,,468,0,Configuration
2276,Maria Lopez,,245,0,Software
2277,Pedro Marmol,2026-01-27,407,0,Configuration
2278,Carlos Ruiz,,245,1,Layer 1
2279,Luis Torres,2026-02-02,117,1,Layer 2
2280,Maria Lopez,,168,0,Software
2281,Juan Perez,,12,1,Layer 1
2282,Pedro Marmol,,462,1,Configuration
2283,Juan Perez,,370,1,Configuration
2284,Ana Silva,2026-01-18,329,0,Layer 2
2285,Luis Torres,2026-01-18,302,0,Configuration
2286,Maria Lopez,2026-01-28,140,1,Layer 1
2287,Maria Lopez,,460,0,Layer 1
2288,Luis Torres,2026-01-19,21,1,Configuration
2289,Maria Lopez,2026-02-03,68,0,Layer 2
2290,Luis Torres,,465,0,Layer 1
2291,Pedro Marmol,,245,1,Configuration
2292,Maria Lopez,,260,0,Layer 1
2293,Carlos Ruiz,2026-01-18,36,1,Layer 2
2294,Luis Torres,,69,1,Software
2295,Pedro Marmol,,153,1,Software
2296,Pedro Marmol,,137,1,Layer 1
2297,Juan Perez,,191,1,Configuration
2298,Pedro Marmol,2026-01-20,20,1,Software
2299,Luis Torres,,468,1,Configuration
2300,Maria Lopez,,372,1,Configuration
2301,Carlos Ruiz,2026-01-21,50,1,Configuration
2302,Ana Silva,,481,1,Software
2303,Maria Lopez,,387,1,Software
2304,Juan Perez,,245,1,Layer 2
2305,Ana Silva,,299,0,Layer 2
2306,Maria Lopez,,116,0,Configuration
2307,Luis Torres,,364,1,Configuration
2308,Juan Perez,,189,1,Software
2309,Juan Perez,,439,1,Software
2310,Maria Lopez,,106,1,Layer 1
2311,Luis Torres,,245,1,Layer 1
2312,Maria Lopez,2026-02-13,360,1,Configuration
2313,Pedro Marmol,,7,1,Software
2314,Ana Silva,,245,1,Layer 2
2315,Maria Lopez,,153,1,Configuration
2316,Ana Silva,,386,0,Layer 1
2317,Juan Perez,,287,1,Layer 2
2318,Pedro Marmol,,217,0,Layer 1
2319,Pedro Marmol,,245,1,Configuration
2320,Ana Silva,,74,1,Software
2321,Luis Torres,,245,1,Configuration
2322,Ana Silva,2026-01-18,338,0,Configuration
2323,Ana Silva,,245,0,Layer 2
2324,Maria Lopez,2026-02-07,248,1,Layer 1
2325,Carlos Ruiz,,331,1,Configuration
2326,Maria Lopez,,67,1,Layer 2
2327,Maria Lopez,,457,0,Layer 2
2328,Juan Perez,,63,1,Layer 2
2329,Luis Torres,,298,0,Layer 2
2330,Luis Torres,2026-01-26,329,1,Layer 2
2331,Luis Torres,,245,1,Configuration
2332,Ana Silva,,352,1,Layer 1
2333,Pedro Marmol,2026-02-06,245,1,Configuration
2334,Maria Lopez,,335,1,Configuration
2335,Juan Perez,,200,1,Software
2336,Maria Lopez,,245,1,Layer 2
2337,Ana Silva,,220,0,Configuration
2338,Carlos Ruiz,,165,0,Configuration
2339,Carlos Ruiz,2026-02-02,295,0,Layer 1
2340,Juan Perez,,83,1,Layer 1
2341,Pedro Marmol,,108,1,Layer 2
2342,Carlos Ruiz,,205,0,Software
2343,Maria Lopez,2026-02-16,125,0,Layer 1
2344,Ana Silva,,65,1,Software
2345,Pedro Marmol,,245,0,Configuration
2346,Ana Silva,,271,0,Software
2347,Luis Torres,,245,0,Configuration
2348,Luis Torres,,245,1,Layer 2
2349,Luis Torres,2026-01-30,171,0,Software
2350,Juan Perez,2026-02-04,238,0,Software
2351,Pedro Marmol,2026-01-21,416,0,Layer 2
2352,Pedro Marmol,2026-02-03,61,1,Layer 2
2353,Juan Perez,2026-01-21,259,0,Layer 1
2354,Luis Torres,,335,1,Layer 2
2355,Maria Lopez,,118,0,Software
2356,Juan Perez,,19,1,Layer 1
2357,Ana Silva,,496,0,Layer 1
2358,Pedro Marmol,,312,1,Layer 1
2359,Juan Perez,2026-02-11,315,0,Layer 1
2360,Ana Silva,,256,1,Layer 1
2361,Carlos Ruiz,,316,1,Layer 1
2362,Luis Torres,2026-02-07,259,1,Layer 1
2363,Pedro Marmol,2026-01-21,206,1,Layer 2
2364,Carlos Ruiz,,408,1,Configuration
2365,Juan Perez,,45,1,Configuration
2366,Pedro Marmol,,174,0,Software
2367,Ana Silva,,352,1,Software
2368,Juan Perez,2026-01-24,233,1,Layer 1
2369,Luis Torres,,245,0,Configuration
2370,Ana Silva,,245,0,Software
2371,Juan Perez,,283,1,Software
2372,Maria Lopez,2026-01-27,446,1,Software
2373,Juan Perez,,16,0,Layer 1
2374,Luis Torres,,476,1,Software
2375,Carlos Ruiz,,234,1,Configuration
2376,Juan Perez,,423,1,Layer 2
2377,Carlos Ruiz,,219,1,Layer 1
2378,Maria Lopez,2026-02-13,1,1,Software
2379,Luis Torres,,245,1,Layer 2
2380,Carlos Ruiz,,368,0,Configuration
2381,Pedro Marmol,,306,1,Layer 1
2382,Maria Lopez,,405,1,Software
2383,Pedro Marmol,2026-02-12,429,1,Layer 2
2384,Ana Silva,2026-02-15,150,1,Layer 1
2385,Maria Lopez,2026-01-25,245,0,Layer 1
2386,Juan Perez,2026-01-30,169,1,Layer 1
2387,Luis Torres,,358,0,Layer 1
2388,Ana Silva,,145,1,Configuration
2389,Pedro Marmol,,17,1,Layer 2
2390,Juan Perez,,460,1,Layer 2
2391,Luis Torres,,245,0,Layer 2
2392,Ana Silva,2026-02-15,0,0,Layer 1
2393,Maria Lopez,,86,0,Layer 2
2394,Luis Torres,2026-02-13,320,0,Software
2395,Ana Silva,,389,0,Configuration
2396,Juan Perez,,80,0,Layer 2
2397,Ana Silva,,109,0,Layer 2
2398,Luis Torres,,251,1,Configuration
2399,Maria Lopez,,429,1,Layer 2
2400,Carlos Ruiz,,245,1,Configuration
2401,Carlos Ruiz,,68,1,Software
2402,Luis Torres,2026-01-23,407,0,Software
2403,Maria Lopez,,264,0,Software
2404,Pedro Marmol,,245,0,Configuration
2405,Juan Perez,2026-02-04,371,1,Layer 1
2406,Pedro Marmol,,415,1,Layer 2
2407,Maria Lopez,2026-02-14,430,1,Configuration
2408,Pedro Marmol,,245,1,Software
2409,Pedro Marmol,,230,0,Layer 2
2410,Ana Silva,,215,1,Configuration
2411,Ana Silva,,122,1,Layer 2
2412,Pedro Marmol,,92,1,Layer 1
2413,Maria Lopez,,491,1,Configuration
2414,Juan Perez,,232,0,Layer 1
2415,Ana Silva,2026-02-02,435,1,Configuration
2416,Juan Perez,,245,0,Layer 1
2417,Luis Torres,2026-02-14,245,1,Layer 1
2418,Ana Silva,,230,1,Layer 2
2419,Maria Lopez,,105,1,Layer 2
2420,Luis Torres,,245,0,Layer 2
2421,Luis Torres,2026-01-31,497,0,Layer 1
2422,Luis Torres,,297,0,Layer 2
2423,Pedro Marmol,,230,0,Layer 1
2424,Carlos Ruiz,,46,1,Software
2425,Pedro Marmol,,123,1,Layer 1
2426,Pedro Marmol,,217,0,Software
2427,Juan Perez,,262,0,Layer 2
2428,Juan Perez,2026-02-04,494,1,Configuration
2429,Luis Torres,,101,0,Layer 2
2430,Luis Torres,,158,1,Configuration
2431,Carlos Ruiz,,106,1,Layer 1
2432,Carlos Ruiz,,245,0,Layer 1
2433,Maria Lopez,,245,0,Software
2434,Luis Torres,,84,1,Layer 1
2435,Maria Lopez,,149,1,Configuration
2436,Juan Perez,2026-02-09,202,1,Software
2437,Maria Lopez,,115,1,Software
2438,Juan Perez,,147,0,Layer 2
2439,Maria Lopez,,219,0,Configuration
2440,Maria Lopez,2026-02-13,67,0,Layer 2
2441,Luis Torres,2026-02-02,409,1,Layer 2
2442,Ana Silva,2026-02-06,99,1,Software
2443,Luis Torres,2026-01-29,245,0,Software
2444,Juan Perez,,360,0,Software
2445,Juan Perez,,446,0,Configuration
2446,Ana Silva,2026-02-01,245,0,Software
2447,Carlos Ruiz,,281,1,Configuration
2448,Luis Torres,,271,1,Layer 1
2449,Luis Torres,,442,0,Layer 1
2450,Ana Silva,,395,1,Software
2451,Juan Perez,,380,1,Layer 1
2452,Carlos Ruiz,,77,0,Layer 2
2453,Carlos Ruiz,,53,0,Layer 2
2454,Juan Perez,,127,1,Software
2455,Pedro Marmol,2026-02-08,458,1,Layer 2
2456,Juan Perez,,30,0,Layer 1
2457,Luis Torres,,245,0,Software
2458,Luis Torres,,116,0,Configuration
2459,Maria Lopez,,410,0,Layer 1
2460,Luis Torres,,70,1,Software
2461,Pedro Marmol,,220,1,Layer 1
2462,Maria Lopez,,182,1,Configuration
2463,Pedro Marmol,,59,0,Layer 1
2464,Pedro Marmol,2026-02-16,481,1,Software
2465,Maria Lopez,,184,1,Configuration
2466,Carlos Ruiz,,234,1,Layer 2
2467,Pedro Marmol,2026-02-03,245,0,Layer 1
2468,Carlos Ruiz,2026-02-12,174,0,Configuration
2469,Juan Perez,,131,1,Layer 2
2470,Maria Lopez,2026-02-14,134,1,Configuration
2471,Luis Torres,,162,1,Layer 1
2472,Luis Torres,2026-02-03,175,1,Configuration
2473,Ana Silva,,115,1,Configuration
2474,Maria Lopez,,240,1,Layer 1
2475,Juan Perez,,71,0,Layer 1
2476,Ana Silva,,221,0,Software
2477,Juan Perez,,240,0,Layer 1
2478,Pedro Marmol,2026-01-20,245,0,Layer 2
2479,Luis Torres,,156,0,Configuration
2480,Pedro Marmol,,107,1,Software
2481,Carlos Ruiz,2026-02-10,222,1,Software
2482,Ana Silva,,24,0,Software
2483,Juan Perez,,478,0,Layer 2
2484,Maria Lopez,,447,0,Configuration
2485,Ana Silva,,26,1,Layer 2
2486,Carlos Ruiz,,467,0,Software
2487,Carlos Ruiz,2026-01-28,74,1,Configuration
2488,Pedro Marmol,,360,0,Software
2489,Luis Torres,,190,1,Software
2490,Ana Silva,,371,0,Software
2491,Maria Lopez,,245,0,Layer 1
2492,Maria Lopez,,354,1,Configuration
2493,Ana Silva,2026-02-12,418,0,Software
2494,Luis Torres,,78,0,Software
2495,Pedro Marmol,,384,0,Layer 2
2496,Ana Silva,,304,1,Configuration
2497,Pedro Marmol,,130,0,Layer 1
2498,Maria Lopez,,479,0,Layer 1
2499,Maria Lopez,,392,0,Layer 2
2500,Carlos Ruiz,,50,1,Layer 2
2501,Pedro Marmol,,245,1,Layer 2
2502,Juan Perez,,28,1,Layer 2
2503,Juan Perez,,4,0,Layer 1
2504,Luis Torres,2026-01-30,231,1,Configuration
2505,Carlos Ruiz,,115,1,Software
2506,Carlos Ruiz,2026-02-05,454,1,Layer 1
2507,Luis Torres,,32,1,Layer 2
2508,Luis Torres,,283,1,Software
2509,Ana Silva,2026-02-16,245,1,Configuration
2510,Maria Lopez,2026-01-31,368,1,Layer 1
2511,Luis Torres,,333,1,Layer 1
2512,Ana Silva,,462,1,Configuration
2513,Maria Lopez,,373,1,Layer 2
2514,Ana Silva,,426,0,Layer 1
2515,Juan Perez,,245,1,Layer 2
2516,Luis Torres,,245,1,Layer 2
2517,Maria Lopez,2026-02-09,59,0,Configuration
2518,Carlos Ruiz,2026-02-08,403,0,Configuration
2519,Pedro Marmol,2026-02-01,466,1,Configuration
2520,Carlos Ruiz,,279,0,Configuration
2521,Carlos Ruiz,,110,1,Layer 1
2522,Luis Torres,,364,1,Layer 1
2523,Maria Lopez,,66,1,Configuration
2524,Ana Silva,,103,1,Software
2525,Pedro Marmol,,245,0,Software
2526,Luis Torres,,245,1,Layer 1
2527,Ana Silva,,245,0,Layer 2
2528,Carlos Ruiz,,124,0,Software
2529,Carlos Ruiz,,110,1,Layer 1
2530,Maria Lopez,,245,0,Layer 2
2531,Carlos Ruiz,,245,1,Software
2532,Maria Lopez,,38,0,Configuration
2533,Ana Silva,,57,1,Layer 1
2534,Pedro Marmol,,461,0,Layer 2
2535,Luis Torres,,123,1,Software
2536,Pedro Marmol,,225,0,Software
2537,Carlos Ruiz,,245,0,Software
2538,Juan Perez,,245,1,Configuration
2539,Juan Perez,,499,0,Layer 2
2540,Carlos Ruiz,,3,0,Layer 1
2541,Pedro Marmol,,489,0,Software
2542,Juan Perez,,57,1,Configuration
2543,Juan Perez,,157,1,Layer 2
2544,Carlos Ruiz,2026-01-19,159,1,Software
2545,Juan Perez,2026-01-26,245,1,Configuration
2546,Juan Perez,,436,1,Layer 2
2547,Ana Silva,2026-01-19,204,1,Layer 2
2548,Luis Torres,2026-01-18,227,1,Layer 1
2549,Juan Perez,,25,1,Layer 2
2550,Carlos Ruiz,,230,1,Software
2551,Luis Torres,,239,1,Software
2552,Carlos Ruiz,,150,0,Configuration
2553,Juan Perez,,245,0,Software
2554,Maria Lopez,2026-01-24,370,0,Software
2555,Luis Torres,,479,1,Configuration
2556,Maria Lopez,2026-02-10,324,1,Configuration
2557,Luis Torres,,245,1,Software
2558,Maria Lopez,,266,0,Configuration
2559,Ana Silva,2026-01-27,176,1,Software
2560,Maria Lopez,,392,1,Software
2561,Luis Torres,,30,1,Configuration
2562,Carlos Ruiz,2026-01-24,245,1,Layer 2
2563,Juan Perez,,42,0,Layer 1
2564,Ana Silva,,161,1,Configuration
2565,Ana Silva,,499,0,Software
2566,Luis Torres,2026-01-26,243,0,Layer 1
2567,Juan Perez,,491,0,Layer 2
2568,Maria Lopez,,336,1,Configuration
2569,Pedro Marmol,,361,1,Software
2570,Carlos Ruiz,,255,1,Software
2571,Juan Perez,,245,1,Layer 1
2572,Juan Perez,2026-02-04,105,1,Software
2573,Juan Perez,2026-02-08,421,1,Software
2574,Maria Lopez,,469,0,Layer 2
2575,Maria Lopez,,90,1,Configuration
2576,Maria Lopez,2026-01-24,231,0,Layer 1
2577,Maria Lopez,2026-01-18,363,1,Software
2578,Maria Lopez,,130,1,Software
2579,Juan Perez,2026-02-03,245,1,Layer 2
2580,Juan Perez,2026-02-08,67,1,Layer 1
2581,Maria Lopez,,489,0,Software
2582,Ana Silva,2026-02-08,418,1,Configuration
2583,Luis Torres,2026-02-15,75,0,Layer 2
2584,Juan Perez,,15,1,Configuration
2585,Juan Perez,,175,0,Layer 1
2586,Maria Lopez,,250,1,Software
2587,Maria Lopez,,123,1,Configuration
2588,Ana Silva,,247,0,Layer 1
2589,Maria Lopez,,486,0,Layer 2
2590,Maria Lopez,2026-02-07,361,1,Layer 2
2591,Luis Torres,,363,0,Layer 1
2592,Pedro Marmol,,317,1,Software
2593,Pedro Marmol,,395,0,Configuration
2594,Pedro Marmol,,271,1,Configuration
2595,Maria Lopez,,64,1,Layer 2
2596,Pedro Marmol,2026-01-31,482,1,Configuration
2597,Pedro Marmol,,27,1,Layer 2
2598,Carlos Ruiz,,377,0,Software
2599,Carlos Ruiz,,499,0,Layer 2
2600,Ana Silva,,245,0,Configuration
2601,Pedro Marmol,,294,0,Configuration
2602,Pedro Marmol,,323,1,Layer 1
2603,Carlos Ruiz,,245,0,Layer 2
2604,Ana Silva,2026-01-26,315,1,Software
2605,Juan Perez,,245,0,Software
2606,Maria Lopez,,181,1,Configuration
2607,Maria Lopez,2026-02-11,245,1,Software
2608,Ana Silva,,131,1,Configuration
2609,Ana Silva,2026-01-30,446,0,Layer 2
2610,Ana Silva,,366,0,Configuration
2611,Luis Torres,,186,0,Layer 2
2612,Carlos Ruiz,2026-02-06,434,0,Layer 2
2613,Luis Torres,,245,0,Layer 2
2614,Luis Torres,,199,1,Layer 1
2615,Ana Silva,,213,0,Configuration
2616,Carlos Ruiz,2026-02-08,173,0,Software
2617,Luis Torres,2026-02-04,35,0,Configuration
2618,Luis Torres,,335,0,Configuration
2619,Juan Perez,,334,0,Software
2620,Maria Lopez,,154,0,Configuration
2621,Carlos Ruiz,,494,1,Layer 2
2622,Juan Perez,,60,0,Software
2623,Pedro Marmol,2026-02-14,250,1,Layer 2
2624,Juan Perez,,54,1,Software
2625,Ana Silva,,245,1,Layer 1
2626,Ana Silva,,26,1,Configuration
2627,Pedro Marmol,,354,1,Layer 1
2628,Juan Perez,,87,1,Layer 2
2629,Ana Silva,,294,1,Software
2630,Carlos Ruiz,2026-01-26,249,0,Software
2631,Carlos Ruiz,,91,1,Software
2632,Carlos Ruiz,,355,1,Configuration
2633,Ana Silva,,70,0,Configuration
2634,Luis Torres,,148,0,Configuration
2635,Luis Torres,,419,1,Software
2636,Carlos Ruiz,,461,1,Layer 2
2637,Ana Silva,,433,1,Configuration
2638,Luis Torres,,280,1,Software
2639,Pedro Marmol,,151,1,Layer 1
2640,Pedro Marmol,,469,1,Layer 2
2641,Pedro Marmol,,245,1,Layer 2
2642,Ana Silva,,245,1,Layer 2
2643,Luis Torres,,245,1,Layer 2
2644,Pedro Marmol,,232,0,Layer 1
2645,Pedro Marmol,,420,0,Layer 1
2646,Luis Torres,2026-01-25,245,0,Layer 1
2647,Luis Torres,,245,1,Layer 2
2648,Maria Lopez,,27,0,Layer 2
2649,Juan Perez,2026-02-01,245,1,Configuration
2650,Ana Silva,,59,0,Configuration
2651,Carlos Ruiz,,475,1,Layer 2
2652,Ana Silva,2026-02-03,325,0,Layer 1
2653,Maria Lopez,,469,0,Configuration
2654,Pedro Marmol,,317,1,Software
2655,Luis Torres,,186,1,Configuration
2656,Maria Lopez,,327,0,Configuration
2657,Pedro Marmol,,209,1,Software
2658,Carlos Ruiz,,121,1,Layer 1
2659,Carlos Ruiz,,319,0,Layer 1
2660,Juan Perez,,168,1,Layer 1
2661,Luis Torres,,173,1,Software
2662,Maria Lopez,,245,1,Layer 1
2663,Carlos Ruiz,,245,1,Layer 1
2664,Pedro Marmol,,116,0,Layer 2
2665,Luis Torres,2026-02-16,130,0,Layer 2
2666,Ana Silva,,245,1,Software
2667,Carlos Ruiz,2026-02-16,245,1,Software
2668,Luis Torres,,245,1,Software
2669,Ana Silva,,51,0,Configuration
2670,Juan Perez,2026-01-27,252,1,Layer 1
2671,Ana Silva,,404,1,Configuration
2672,Luis Torres,,196,1,Configuration
2673,Ana Silva,,63,1,Layer 1
2674,Juan Perez,,148,1,Configuration
2675,Ana Silva,,326,1,Configuration
2676,Ana Silva,,76,0,Configuration
2677,Luis Torres,,475,1,Layer 1
2678,Ana Silva,,263,0,Configuration
2679,Luis Torres,2026-02-06,245,1,Layer 2
2680,Luis Torres,,352,0,Software
2681,Luis Torres,,245,1,Layer 2
2682,Carlos Ruiz,,448,1,Software
2683,Pedro Marmol,,119,1,Layer 1
2684,Luis Torres,,13,1,Software
2685,Maria Lopez,,151,1,Layer 2
2686,Carlos Ruiz,2026-01-31,1,0,Layer 2
2687,Ana Silva,2026-02-13,497,1,Configuration
2688,Luis Torres,,239,0,Software
2689,Carlos Ruiz,,40,1,Layer 1
2690,Ana Silva,,135,1,Software
2691,Juan Perez,,245,0,Layer 2
2692,Ana Silva,2026-02-14,6,1,Configuration
2693,Pedro Marmol,2026-01-29,133,1,Layer 1
2694,Maria Lopez,,89,1,Software
2695,Juan Perez,,185,1,Layer 1
2696,Ana Silva,,245,1,Configuration
2697,Carlos Ruiz,2026-02-11,67,1,Layer 1
2698,Juan Perez,2026-01-28,307,0,Configuration
2699,Juan Perez,,27,1,Layer 2
2700,Juan Perez,,391,1,Configuration
2701,Ana Silva,,15,0,Software
2702,Luis Torres,,245,1,Configuration
2703,Luis Torres,2026-01-18,190,0,Software
2704,Juan Perez,,163,1,Configuration
2705,Maria Lopez,,457,1,Layer 2
2706,Juan Perez,,96,1,Software
2707,Ana Silva,2026-01-30,132,1,Layer 2
2708,Juan Perez,,245,1,Layer 2
2709,Maria Lopez,,107,0,Configuration
2710,Luis Torres,2026-01-20,288,1,Configuration
2711,Juan Perez,,418,1,Layer 1
2712,Carlos Ruiz,,97,1,Software
2713,Carlos Ruiz,,94,0,Layer 1
2714,Pedro Marmol,2026-02-02,238,0,Layer 1
2715,Juan Perez,2026-02-07,245,0,Layer 1
2716,Pedro Marmol,,245,0,Layer 1
2717,Carlos Ruiz,,304,1,Layer 1
2718,Ana Silva,,434,1,Layer 2
2719,Pedro Marmol,,223,0,Layer 1
2720,Ana Silva,,224,1,Layer 2
2721,Juan Perez,,394,1,Layer 2
2722,Pedro Marmol,2026-01-27,238,1,Layer 2
2723,Juan Perez,,116,1,Layer 2
2724,Pedro Marmol,,19,1,Layer 2
2725,Ana Silva,,445,1,Software
2726,Maria Lopez,,245,0,Configuration
2727,Pedro Marmol,,245,0,Software
2728,Carlos Ruiz,,253,1,Layer 2
2729,Maria Lopez,,245,1,Layer 2
2730,Maria Lopez,,69,1,Layer 1
2731,Pedro Marmol,,463,0,Layer 2
2732,Carlos Ruiz,,245,1,Layer 2
2733,Pedro Marmol,,426,0,Layer 2
2734,Pedro Marmol,,98,1,Software
2735,Ana Silva,,161,0,Configuration
2736,Juan Perez,,44,0,Software
2737,Juan Perez,,137,0,Layer 1
2738,Luis Torres,2026-01-30,282,1,Software
2739,Luis Torres,,295,1,Layer 2
2740,Luis Torres,,216,1,Layer 2
2741,Carlos Ruiz,,366,0,Layer 1
2742,Maria Lopez,,245,1,Configuration
2743,Ana Silva,,180,1,Layer 2
2744,Maria Lopez,,410,0,Configuration
2745,Maria Lopez,,440,1,Layer 1
2746,Pedro Marmol,,334,1,Layer 1
2747,Maria Lopez,,472,0,Layer 2
2748,Maria Lopez,,245,0,Software
2749,Ana Silva,,388,0,Software
2750,Pedro Marmol,,50,1,Software
2751,Maria Lopez,2026-01-21,327,1,Software
2752,Juan Perez,2026-01-29,218,0,Layer 1
2753,Maria Lopez,,165,0,Software
2754,Juan Perez,,245,0,Layer 1
2755,Pedro Marmol,2026-02-01,489,1,Software
2756,Maria Lopez,,437,0,Layer 1
2757,Ana Silva,2026-02-06,167,0,Layer 1
2758,Maria Lopez,,340,0,Layer 1
2759,Juan Perez,2026-01-21,317,1,Software
2760,Ana Silva,,216,0,Layer 2
2761,Maria Lopez,,278,1,Layer 2
2762,Ana Silva,,17,1,Layer 1
2763,Ana Silva,,245,1,Configuration
2764,Pedro Marmol,,437,1,Layer 2
2765,Pedro Marmol,,469,1,Layer 2
2766,Juan Perez,2026-02-09,245,0,Layer 1
2767,Pedro Marmol,,245,1,Layer 2
2768,Ana Silva,,18,1,Layer 2
2769,Juan Perez,,362,1,Configuration
2770,Luis Torres,,404,1,Configuration
2771,Ana Silva,,178,0,Layer 1
2772,Maria Lopez,2026-02-06,406,1,Layer 2
2773,Maria Lopez,2026-02-07,468,0,Layer 1
2774,Carlos Ruiz,,350,0,Layer 1
2775,Carlos Ruiz,,234,1,Configuration
2776,Luis Torres,,321,1,Layer 2
2777,Maria Lopez,,384,0,Configuration
2778,Pedro Marmol,2026-02-15,245,1,Software
2779,Carlos Ruiz,,196,1,Software
2780,Juan Perez,2026-01-25,49,0,Software
2781,Maria Lopez,,169,1,Software
2782,Luis Torres,,139,1,Layer 2
2783,Carlos Ruiz,2026-01-31,361,1,Layer 1
2784,Juan Perez,,416,1,Layer 1
2785,Pedro Marmol,,422,1,Layer 1
2786,Luis Torres,,245,1,Software
2787,Luis Torres,2026-01-18,409,1,Software
2788,Carlos Ruiz,,43,1,Software
2789,Pedro Marmol,,126,1,Configuration
2790,Juan Perez,,166,1,Layer 1
2791,Maria Lopez,,152,0,Configuration
2792,Juan Perez,,245,1,Software
2793,Carlos Ruiz,2026-01-30,260,1,Layer 2
2794,Carlos Ruiz,,373,0,Configuration
2795,Luis Torres,2026-01-25,477,0,Software
2796,Carlos Ruiz,,446,1,Software
2797,Pedro Marmol,,245,1,Layer 2
2798,Ana Silva,,245,0,Configuration
2799,Maria Lopez,,187,1,Layer 2
2800,Maria Lopez,2026-01-17,64,0,Configuration
2801,Juan Perez,,479,1,Software
2802,Carlos Ruiz,2026-01-27,4,1,Layer 1
2803,Luis Torres,,272,1,Software
2804,Maria Lopez,,365,1,Layer 2
2805,Pedro Marmol,,79,1,Software
2806,Luis Torres,,245,1,Configuration
2807,Juan Perez,,213,0,Configuration
2808,Maria Lopez,,67,1,Layer 1
2809,Pedro Marmol,2026-01-23,250,1,Layer 2
2810,Maria Lopez,2026-02-10,427,0,Configuration
2811,Pedro Marmol,2026-01-19,394,1,Layer 1
2812,Luis Torres,2026-01-24,306,0,Configuration
2813,Juan Perez,,174,1,Configuration
2814,Luis Torres,2026-01-27,358,1,Layer 2
2815,Luis Torres,2026-01-20,425,0,Layer 1
2816,Pedro Marmol,,59,1,Software
2817,Maria Lopez,,10,0,Software
2818,Ana Silva,,245,1,Software
2819,Maria Lopez,,337,1,Layer 1
2820,Juan Perez,,132,1,Layer 2
2821,Maria Lopez,,94,1,Configuration
2822,Pedro Marmol,2026-02-15,396,0,Software
2823,Maria Lopez,2026-01-17,114,0,Layer 2
2824,Pedro Marmol,,270,0,Layer 1
2825,Juan Perez,2026-01-23,191,1,Configuration
2826,Carlos Ruiz,,443,1,Configuration
2827,Pedro Marmol,,466,1,Layer 1
2828,Luis Torres,2026-01-17,197,1,Layer 2
2829,Carlos Ruiz,,298,1,Layer 2
2830,Carlos Ruiz,,184,0,Software
2831,Luis Torres,,245,1,Layer 2
2832,Pedro Marmol,,64,0,Layer 1
2833,Juan Perez,2026-02-10,262,1,Layer 2
2834,Maria Lopez,2026-01-17,225,0,Software
2835,Juan Perez,,453,0,Software
2836,Juan Perez,,40,1,Configuration
2837,Carlos Ruiz,,245,0,Configuration
2838,Carlos Ruiz,,66,0,Software
2839,Ana Silva,2026-01-28,245,0,Layer 2
2840,Carlos Ruiz,,288,1,Layer 2
2841,Juan Perez,,402,1,Software
2842,Pedro Marmol,,450,0,Layer 1
2843,Maria Lopez,2026-02-13,77,1,Layer 1
2844,Juan Perez,,367,0,Configuration
2845,Pedro Marmol,,38,0,Configuration
2846,Maria Lopez,,245,0,Configuration
2847,Maria Lopez,,245,0,Configuration
2848,Juan Perez,,245,1,Layer 2
2849,Carlos Ruiz,,388,1,Software
2850,Maria Lopez,,245,0,Software
2851,Pedro Marmol,,245,0,Software
2852,Maria Lopez,,366,1,Configuration
2853,Ana Silva,,74,0,Layer 1
2854,Pedro Marmol,,390,1,Configuration
2855,Maria Lopez,,64,1,Configuration
2856,Pedro Marmol,,104,1,Layer 1
2857,Juan Perez,,365,0,Layer 2
2858,Pedro Marmol,2026-01-17,245,0,Software
2859,Ana Silva,,234,0,Layer 1
2860,Ana Silva,,149,1,Software
2861,Pedro Marmol,,382,1,Layer 1
2862,Juan Perez,,332,1,Software
2863,Carlos Ruiz,,475,0,Layer 1
2864,Luis Torres,,39,1,Layer 2
2865,Carlos Ruiz,2026-02-06,234,0,Layer 2
2866,Carlos Ruiz,,303,0,Layer 2
