ticket_id,customer_name,opening_date,latency_ms,is_resolved,issue_category
3361,MARIA LOPEZ,01-26-26,48,No,Configuration
3362,juan perez,26/01/2026,80,Yes,Configuration
3363,luis torres,02-14-26,148,1,Software
3364,Pedro Marmol,2026-02-10,225,y,Layer 1
3365,Ana Silva,2026/02/10,424,1,Configuration
3366,MARIA LOPEZ,02-12-26,35,y,Layer 2
3367,Ana Silva,21/01/2026,-18,N,Configuration
3368,MARIA LOPEZ,2026-02-04,-80,Yes,Layer 2
3369,Ana Silva,2026-02-12,75,N,Layer 1
3370,Pedro Marmol,2026/02/06,-5,S,Configuration
3371,Pedro Marmol,02-07-26,-77,1,Software
3372,MARIA LOPEZ,08/02/2026,103,N,Layer 1
3373,MARIA LOPEZ,2026/01/24,80,0,Layer 1
3374,Ana Silva,01-25-26,-60,1,Layer 2
3375,Ana Silva,2026/01/31,464,1,Layer 1
3376,  carlos ruiz,2026/02/01,97,N,Software
3377,luis torres,18/01/2026,-80,No,Layer 2
3378,juan perez,2026/02/16,325,N,Configuration
3379,luis torres,2026/02/13,385,1,Layer 2
3380,juan perez,02-10-26,13,S,Software
3381,MARIA LOPEZ,30/01/2026,-52,0,Software
3382,Ana Silva,02-16-26,-40,No,Configuration
3383,luis torres,02-10-26,110,y,Layer 1
3384,juan perez,02-04-26,-49,No,Layer 1
3385,  carlos ruiz,2026/01/28,116,Yes,Layer 2
3386,juan perez,2026-01-29,157,S,Layer 2
3387,MARIA LOPEZ,24/01/2026,368,S,Layer 2
3388,  carlos ruiz,2026/02/11,414,N,Layer 1
3389,MARIA LOPEZ,02-06-26,209,N,Layer 2
3390,  carlos ruiz,01-20-26,365,S,Layer 2
3391,MARIA LOPEZ,02/02/2026,303,1,Layer 1
3392,juan perez,2026/02/06,-9,y,Configuration
3393,juan perez,2026/02/13,425,N,Software
3394,Ana Silva,2026/01/18,81,N,Layer 2
3395,juan perez,2026-02-03,115,N,Layer 1
3396,  carlos ruiz,18/01/2026,144,No,Configuration
3397,juan perez,2026-02-06,405,Yes,Software
3398,MARIA LOPEZ,2026-02-03,241,Yes,Layer 2
3399,  carlos ruiz,2026-02-01,-49,No,Layer 2
3400,Pedro Marmol,01-31-26,139,1,Software
3401,luis torres,01/02/2026,58,y,Software
3402,MARIA LOPEZ,2026/01/26,429,No,Layer 1
3403,juan perez,2026/01/31,342,N,Software
3404,luis torres,05/02/2026,47,N,Layer 2
3405,  carlos ruiz,2026/02/05,270,No,Software
3406,luis torres,2026-02-03,180,0,Layer 1
3407,luis torres,16/02/2026,216,1,Configuration
3408,Pedro Marmol,2026-01-31,144,1,Configuration
3409,Ana Silva,29/01/2026,143,0,Layer 2
3410,luis torres,2026-02-01,98,1,Software
3411,luis torres,02-14-26,-65,0,Configuration
3412,Pedro Marmol,31/01/2026,-34,N,Configuration
3413,Pedro Marmol,2026/02/04,494,y,Software
3414,Ana Silva,2026/02/09,27,1,Layer 2
3415,Pedro Marmol,2026-02-10,-79,No,Software
3416,Pedro Marmol,14/02/2026,94,0,Software
3417,  carlos ruiz,2026/02/02,-88,0,Configuration
3418,  carlos ruiz,2026/02/06,249,1,Layer 2
3419,MARIA LOPEZ,2026-01-17,491,No,Software
3420,Pedro Marmol,2026/01/17,150,S,Layer 2
3421,Ana Silva,2026/02/11,369,No,Layer 2
3422,Ana Silva,2026-01-18,2,N,Software
3423,MARIA LOPEZ,2026/02/13,342,N,Configuration
3424,Pedro Marmol,17/01/2026,67,S,Layer 1
3425,MARIA LOPEZ,01-22-26,57,Yes,Layer 1
3426,Pedro Marmol,22/01/2026,82,S,Layer 2
3427,luis torres,2026-01-20,97,Yes,Layer 1
3428,  carlos ruiz,2026/01/27,17,1,Layer 2
3429,luis torres,2026/02/06,16,Yes,Configuration
3430,Ana Silva,02-05-26,444,N,Layer 1
3431,MARIA LOPEZ,2026-01-30,321,Yes,Software
3432,juan perez,02-09-26,341,N,Layer 2
3433,juan perez,2026-02-03,80,No,Layer 1
3434,  carlos ruiz,02-01-26,489,Yes,Configuration
3435,  carlos ruiz,01-20-26,132,0,Configuration
3436,Pedro Marmol,2026/02/04,20,No,Software
3437,  carlos ruiz,01-24-26,199,0,Layer 1
3438,Pedro Marmol,2026-01-24,-12,S,Configuration
3439,MARIA LOPEZ,23/01/2026,296,S,Layer 2
3440,juan perez,02-12-26,133,S,Layer 2
3441,MARIA LOPEZ,02-15-26,470,S,Layer 2
3442,juan perez,2026/01/23,174,Yes,Software
3443,MARIA LOPEZ,21/01/2026,465,1,Layer 2
3444,juan perez,29/01/2026,124,Yes,Layer 2
3445,  carlos ruiz,2026-01-19,9,S,Layer 1
3446,  carlos ruiz,2026/01/20,5,y,Layer 1
3447,Ana Silva,28/01/2026,454,S,Layer 2
3448,Pedro Marmol,2026-01-30,440,y,Layer 2
3449,Ana Silva,2026/02/07,435,S,Layer 2
3450,Pedro Marmol,2026/01/22,51,S,Layer 2
3451,  carlos ruiz,01-30-26,291,No,Software
3452,  carlos ruiz,02-01-26,208,No,Software
3453,luis torres,2026-02-08,478,S,Layer 1
3454,luis torres,2026-01-18,-1,1,Layer 2
3455,MARIA LOPEZ,2026-01-27,-55,N,Software
3456,luis torres,2026-01-25,444,0,Software
3457,  carlos ruiz,2026/01/22,461,N,Software
3458,Ana Silva,2026-02-16,374,Yes,Layer 1
3459,  carlos ruiz,2026-01-26,473,1,Software
3460,luis torres,2026/01/25,111,N,Configuration
3461,luis torres,02-09-26,283,0,Layer 1
3462,luis torres,28/01/2026,-87,0,Software
3463,  carlos ruiz,02-16-26,369,Yes,Software
3464,Pedro Marmol,2026-02-12,150,N,Layer 1
3465,MARIA LOPEZ,10/02/2026,43,N,Software
3466,Ana Silva,05/02/2026,-59,No,Layer 2
3467,juan perez,2026/02/03,233,Yes,Layer 1
3468,Pedro Marmol,01-24-26,393,N,Layer 2
3469,Pedro Marmol,06/02/2026,21,1,Configuration
3470,Pedro Marmol,2026-01-17,257,No,Layer 1
3471,juan perez,2026/02/12,285,Yes,Layer 2
3472,luis torres,06/02/2026,343,y,Configuration
3473,MARIA LOPEZ,2026/01/21,143,N,Software
3474,MARIA LOPEZ,25/01/2026,-42,0,Layer 1
3475,Pedro Marmol,2026-01-20,418,N,Layer 1
3476,MARIA LOPEZ,01-24-26,296,0,Software
3477,luis torres,2026/02/14,188,Yes,Layer 2
3478,  carlos ruiz,02-02-26,165,Yes,Layer 1
3479,Pedro Marmol,2026-01-25,109,Yes,Layer 2
3480,  carlos ruiz,01-18-26,312,Yes,Configuration
3481,Pedro Marmol,2026-02-12,50,N,Configuration
3482,luis torres,31/01/2026,40,No,Software
3483,  carlos ruiz,2026/02/06,451,1,Layer 2
3484,MARIA LOPEZ,01-25-26,-53,1,Software
3485,Ana Silva,2026-02-11,-86,0,Layer 2
3486,  carlos ruiz,02/02/2026,184,N,Configuration
3487,MARIA LOPEZ,2026/02/08,382,y,Layer 2
3488,Pedro Marmol,02-13-26,-9,0,Layer 1
3489,luis torres,01-19-26,-81,No,Layer 2
3490,  carlos ruiz,2026/02/11,67,y,Software
3491,MARIA LOPEZ,17/01/2026,361,Yes,Configuration
3492,juan perez,02-04-26,-45,No,Configuration
3493,Pedro Marmol,2026/02/10,305,y,Software
3494,luis torres,03/02/2026,152,Yes,Software
3495,Pedro Marmol,2026/02/06,17,S,Layer 1
3496,Pedro Marmol,01-29-26,315,S,Layer 1
3497,  carlos ruiz,2026-01-29,136,S,Software
3498,Pedro Marmol,2026-01-20,106,Yes,Layer 1
3499,juan perez,2026/01/21,58,1,Configuration
3500,juan perez,2026/01/21,277,y,Layer 1
3501,luis torres,26/01/2026,335,0,Configuration
3502,  carlos ruiz,2026/02/12,164,N,Software
3503,Ana Silva,29/01/2026,347,0,Software
3504,MARIA LOPEZ,2026/02/08,499,N,Software
3505,juan perez,2026-02-02,324,y,Layer 1
3506,Ana Silva,2026/01/26,335,S,Layer 1
3507,juan perez,14/02/2026,304,S,Layer 1
3508,juan perez,01-24-26,56,y,Software
3509,Ana Silva,01-31-26,-82,1,Configuration
3510,MARIA LOPEZ,15/02/2026,290,1,Software
3511,Ana Silva,08/02/2026,-7,N,Layer 2
3512,juan perez,2026-02-07,495,S,Layer 2
3513,MARIA LOPEZ,2026/02/06,481,1,Software
3514,luis torres,2026-02-04,246,1,Software
3515,luis torres,02-04-26,413,N,Configuration
3516,Pedro Marmol,2026-01-30,441,y,Software
3517,MARIA LOPEZ,2026/01/20,92,S,Configuration
3518,MARIA LOPEZ,02-04-26,104,N,Configuration
3519,Ana Silva,2026-02-02,204,No,Layer 2
3520,luis torres,09/02/2026,213,0,Software
3521,MARIA LOPEZ,2026-01-22,384,No,Software
3522,Ana Silva,2026-01-20,408,1,Software
3523,juan perez,2026/01/21,373,0,Layer 1
3524,luis torres,27/01/2026,-24,Yes,Software
3525,luis torres,2026/01/17,450,0,Software
3526,luis torres,01-17-26,38,Yes,Layer 1
3527,  carlos ruiz,30/01/2026,221,S,Layer 1
3528,Ana Silva,02-15-26,98,No,Layer 1
3529,  carlos ruiz,02-03-26,272,S,Configuration
3530,Ana Silva,2026-01-29,85,1,Configuration
3531,  carlos ruiz,01-20-26,59,No,Layer 2
3532,MARIA LOPEZ,01-18-26,25,No,Layer 2
3533,luis torres,02-03-26,358,S,Software
3534,luis torres,09/02/2026,222,S,Layer 1
3535,Ana Silva,01/02/2026,404,N,Software
3536,MARIA LOPEZ,02-13-26,386,0,Layer 1
3537,luis torres,2026/02/14,-33,1,Software
3538,juan perez,12/02/2026,350,S,Configuration
3539,Pedro Marmol,2026/01/26,228,0,Layer 2
3540,luis torres,2026-02-04,82,y,Software
3541,MARIA LOPEZ,2026/02/10,254,S,Layer 2
3542,MARIA LOPEZ,2026/01/22,-62,1,Configuration
3543,  carlos ruiz,2026-01-24,120,1,Software
3544,  carlos ruiz,2026/02/14,-12,S,Layer 2
3545,  carlos ruiz,2026/02/09,428,No,Software
3546,luis torres,2026/01/18,195,y,Layer 1
3547,MARIA LOPEZ,2026/02/10,475,No,Configuration
3548,MARIA LOPEZ,01-18-26,11,y,Layer 2
3549,Pedro Marmol,02-10-26,72,S,Layer 2
3550,MARIA LOPEZ,2026-02-09,492,Yes,Configuration
3551,  carlos ruiz,23/01/2026,337,N,Layer 2
3552,Pedro Marmol,26/01/2026,216,Yes,Layer 2
3553,luis torres,13/02/2026,456,N,Configuration
3554,luis torres,2026-02-14,288,S,Layer 2
3555,MARIA LOPEZ,17/01/2026,-93,1,Software
3556,  carlos ruiz,30/01/2026,164,N,Software
3557,Pedro Marmol,2026/02/02,406,0,Layer 1
3558,MARIA LOPEZ,01/02/2026,383,1,Software
3559,  carlos ruiz,02-02-26,419,S,Software
3560,juan perez,20/01/2026,-42,Yes,Configuration
3561,MARIA LOPEZ,2026-01-17,281,1,Software
3562,MARIA LOPEZ,2026-01-31,303,y,Layer 2
3563,juan perez,2026-01-26,236,S,Software
3564,juan perez,2026/02/09,-70,Yes,Configuration
3565,juan perez,25/01/2026,49,y,Layer 2
3566,Pedro Marmol,2026-01-20,410,1,Layer 1
3567,luis torres,30/01/2026,270,N,Layer 1
3568,Pedro Marmol,01-29-26,56,S,Layer 1
3569,Ana Silva,01-28-26,215,1,Configuration
3570,MARIA LOPEZ,2026-01-22,313,1,Layer 2
3571,Pedro Marmol,01-29-26,-28,Yes,Layer 2
3572,luis torres,01-21-26,413,0,Configuration
3573,  carlos ruiz,2026-02-10,337,N,Layer 1
3574,Ana Silva,2026/01/17,-54,Yes,Software
3575,luis torres,2026/02/01,497,0,Layer 1
3576,Ana Silva,05/02/2026,261,S,Configuration
3577,luis torres,02-13-26,180,y,Software
3578,Ana Silva,02-13-26,291,y,Layer 1
3579,Ana Silva,2026-01-21,33,N,Software
3580,  carlos ruiz,02-01-26,121,1,Layer 1
3581,Ana Silva,05/02/2026,70,1,Configuration
3582,Pedro Marmol,2026/02/08,249,No,Layer 1
3583,luis torres,2026/02/07,374,0,Configuration
3584,Pedro Marmol,01-29-26,407,S,Software
3585,luis torres,2026/02/02,354,No,Layer 1
3586,Pedro Marmol,2026-02-03,325,No,Layer 1
3587,MARIA LOPEZ,01-27-26,367,1,Configuration
3588,MARIA LOPEZ,22/01/2026,275,N,Configuration
3589,  carlos ruiz,2026/02/14,437,S,Layer 1
3590,  carlos ruiz,2026-02-15,29,y,Configuration
3591,juan perez,2026/01/30,365,N,Layer 2
3592,Ana Silva,07/02/2026,23,Yes,Software
3593,Ana Silva,26/01/2026,299,1,Software
3594,MARIA LOPEZ,11/02/2026,309,y,Configuration
3595,  carlos ruiz,2026-01-24,463,No,Software
3596,luis torres,02-02-26,-40,N,Configuration
3597,luis torres,28/01/2026,272,N,Software
3598,luis torres,20/01/2026,76,1,Layer 2
3599,Ana Silva,2026/01/30,50,1,Software
3600,Pedro Marmol,2026-01-20,31,1,Layer 1
3601,  carlos ruiz,2026-02-08,-51,0,Layer 1
3602,Ana Silva,01-23-26,483,N,Layer 1
3603,juan perez,02-01-26,173,0,Software
3604,MARIA LOPEZ,11/02/2026,255,1,Layer 2
3605,MARIA LOPEZ,29/01/2026,272,N,Software
3606,  carlos ruiz,2026-02-13,337,N,Layer 2
3607,Pedro Marmol,01-30-26,189,No,Layer 2
3608,juan perez,2026/01/27,112,1,Layer 1
3609,Pedro Marmol,2026-01-22,25,No,Layer 2
3610,luis torres,17/01/2026,-12,S,Layer 2
3611,Pedro Marmol,2026/01/20,301,y,Layer 2
3612,  carlos ruiz,2026-01-21,433,Yes,Configuration
3613,MARIA LOPEZ,2026/02/01,76,N,Configuration
3614,MARIA LOPEZ,01/02/2026,454,y,Layer 1
3615,  carlos ruiz,2026/01/30,221,N,Software
3616,Ana Silva,02-12-26,203,y,Layer 1
3617,Ana Silva,22/01/2026,94,Yes,Layer 1
3618,MARIA LOPEZ,01-22-26,-51,y,Configuration
3619,luis torres,11/02/2026,354,y,Layer 1
3620,juan perez,02-06-26,429,1,Layer 2
3621,Ana Silva,2026-01-23,-22,N,Software
3622,  carlos ruiz,02-09-26,50,1,Layer 2
3623,juan perez,12/02/2026,18,0,Software
3624,MARIA LOPEZ,02-16-26,-37,y,Configuration
3625,juan perez,2026-02-02,233,No,Software
3626,luis torres,01-18-26,444,0,Layer 1
3627,Ana Silva,2026-02-03,327,Yes,Software
3628,luis torres,2026/02/02,318,S,Configuration
3629,MARIA LOPEZ,08/02/2026,483,N,Layer 2
3630,luis torres,14/02/2026,469,S,Layer 1
3631,Pedro Marmol,2026/02/02,112,S,Software
3632,MARIA LOPEZ,15/02/2026,111,y,Layer 2
3633,luis torres,10/02/2026,45,Yes,Layer 2
3634,Pedro Marmol,2026/02/10,-72,1,Software
3635,Pedro Marmol,01-31-26,284,0,Configuration
3636,  carlos ruiz,2026-02-11,131,1,Layer 2
3637,Ana Silva,02-01-26,-8,0,Layer 1
3638,MARIA LOPEZ,09/02/2026,7,y,Configuration
3639,luis torres,2026-01-21,496,0,Layer 1
3640,luis torres,2026-02-02,498,S,Layer 2
3641,juan perez,2026/01/31,379,S,Layer 1
3642,Ana Silva,27/01/2026,180,N,Layer 2
3643,juan perez,2026/01/29,183,0,Layer 1
3644,luis torres,18/01/2026,204,Yes,Configuration
3645,juan perez,02-12-26,-45,S,Layer 2
3646,juan perez,2026-01-18,447,N,Configuration
3647,Ana Silva,2026/02/09,143,y,Layer 2
3648,MARIA LOPEZ,31/01/2026,36,Yes,Configuration
3649,juan perez,2026/02/05,217,Yes,Layer 2
3650,luis torres,16/02/2026,314,N,Configuration
3651,  carlos ruiz,01-27-26,80,y,Layer 1
3652,Ana Silva,2026-02-08,480,1,Configuration
3653,Pedro Marmol,2026/01/28,178,Yes,Configuration
3654,juan perez,2026/01/22,483,S,Layer 2
3655,MARIA LOPEZ,2026-01-29,255,y,Layer 2
3656,  carlos ruiz,2026/02/14,253,Yes,Software
3657,  carlos ruiz,17/01/2026,461,S,Configuration
3658,juan perez,12/02/2026,327,0,Layer 2
3659,juan perez,02-16-26,131,1,Layer 2
3660,luis torres,2026-01-27,241,y,Software
3661,Pedro Marmol,02-10-26,382,Yes,Layer 2
3662,juan perez,19/01/2026,402,y,Layer 1
3663,juan perez,31/01/2026,143,N,Layer 1
3664,juan perez,01-18-26,103,No,Configuration
3665,luis torres,01-31-26,353,y,Configuration
3666,MARIA LOPEZ,02/02/2026,411,Yes,Layer 1
3667,juan perez,2026-02-03,139,0,Configuration
3668,MARIA LOPEZ,02-13-26,343,No,Layer 1
3669,juan perez,01-19-26,-34,N,Layer 2
3670,MARIA LOPEZ,2026-01-28,3,y,Software
3671,luis torres,01-20-26,499,N,Layer 1
3672,juan perez,25/01/2026,376,S,Layer 2
3673,Pedro Marmol,02-16-26,148,No,Layer 2
3674,  carlos ruiz,2026/02/02,19,1,Configuration
3675,Pedro Marmol,2026-01-26,357,No,Software
3676,juan perez,2026/01/18,284,0,Layer 1
3677,Ana Silva,2026/01/22,62,1,Layer 1
3678,luis torres,02-03-26,473,1,Software
3679,MARIA LOPEZ,2026/01/29,-7,S,Configuration
3680,Ana Silva,2026/01/19,79,Yes,Layer 1
3681,  carlos ruiz,2026-01-17,33,S,Software
3682,Pedro Marmol,02-16-26,-87,No,Layer 1
3683,Pedro Marmol,2026-02-14,146,1,Software
3684,Pedro Marmol,02-16-26,-58,0,Layer 2
3685,  carlos ruiz,01-18-26,456,0,Configuration
3686,Ana Silva,02-05-26,142,No,Software
3687,MARIA LOPEZ,02-14-26,296,No,Layer 1
3688,luis torres,2026/01/23,410,0,Layer 1
3689,  carlos ruiz,05/02/2026,494,0,Layer 2
3690,juan perez,2026/01/27,448,N,Software
3691,juan perez,2026-01-18,404,0,Configuration
3692,Pedro Marmol,2026-01-22,176,Yes,Configuration
3693,MARIA LOPEZ,2026-02-13,63,No,Layer 1
3694,MARIA LOPEZ,14/02/2026,74,S,Layer 1
3695,Pedro Marmol,21/01/2026,93,No,Configuration
3696,luis torres,2026/02/02,114,y,Software
3697,Pedro Marmol,2026-01-21,95,N,Configuration
3698,  carlos ruiz,2026/02/03,362,No,Configuration
3699,Ana Silva,07/02/2026,317,0,Layer 2
3700,Ana Silva,28/01/2026,120,N,Configuration
3701,juan perez,2026/02/08,219,0,Software
3702,  carlos ruiz,2026/02/02,234,0,Layer 1
3703,juan perez,02-02-26,113,S,Layer 1
3704,MARIA LOPEZ,23/01/2026,-11,No,Layer 1
3705,Pedro Marmol,2026-02-06,56,Yes,Layer 1
3706,Pedro Marmol,28/01/2026,91,1,Layer 2
3707,MARIA LOPEZ,21/01/2026,437,N,Software
3708,  carlos ruiz,01-19-26,375,y,Layer 2
3709,juan perez,2026/02/08,16,No,Configuration
3710,luis torres,2026-02-10,165,Yes,Layer 2
3711,juan perez,2026-02-11,210,S,Software
3712,juan perez,02-11-26,491,N,Layer 2
3713,Pedro Marmol,22/01/2026,-30,1,Layer 1
3714,MARIA LOPEZ,2026-02-10,229,N,Configuration
3715,MARIA LOPEZ,2026/02/16,304,Yes,Configuration
3716,  carlos ruiz,04/02/2026,305,y,Layer 1
3717,juan perez,2026-02-11,164,y,Layer 2
3718,Pedro Marmol,05/02/2026,185,N,Software
3719,Pedro Marmol,2026-02-15,-97,No,Layer 2
3720,Ana Silva,17/01/2026,446,0,Software
3721,Ana Silva,2026-01-19,269,S,Layer 1
3722,juan perez,2026-02-04,245,0,Configuration
3723,Pedro Marmol,22/01/2026,296,Yes,Configuration
3724,luis torres,2026-01-31,462,S,Software
3725,MARIA LOPEZ,01-25-26,159,Yes,Configuration
3726,  carlos ruiz,2026-02-10,-90,Yes,Layer 1
3727,Ana Silva,02-02-26,488,y,Layer 1
3728,Pedro Marmol,2026-01-24,351,1,Software
3729,luis torres,2026-02-06,359,0,Software
3730,  carlos ruiz,06/02/2026,402,S,Layer 2
3731,luis torres,2026/01/18,69,N,Software
3732,luis torres,02-06-26,217,y,Layer 1
3733,MARIA LOPEZ,2026-01-22,381,0,Software
3734,luis torres,02-03-26,163,No,Layer 1
3735,MARIA LOPEZ,2026-01-27,39,y,Layer 1
3736,luis torres,2026-02-09,-50,N,Layer 2
3737,Pedro Marmol,29/01/2026,183,y,Layer 1
3738,MARIA LOPEZ,17/01/2026,189,S,Layer 2
3739,luis torres,2026/02/07,-59,0,Layer 1
3740,Pedro Marmol,06/02/2026,105,1,Software
3741,juan perez,2026/01/24,200,1,Configuration
3742,juan perez,22/01/2026,-17,Yes,Software
3743,  carlos ruiz,2026/01/30,-70,No,Layer 2
3744,luis torres,04/02/2026,489,y,Layer 2
3745,juan perez,02-12-26,318,1,Software
3746,  carlos ruiz,28/01/2026,481,Yes,Layer 1
3747,  carlos ruiz,2026/01/21,313,N,Software
3748,juan perez,2026-02-05,301,Yes,Software
3749,Ana Silva,30/01/2026,340,y,Configuration
3750,Pedro Marmol,2026-02-14,296,0,Software
3751,Pedro Marmol,10/02/2026,10,No,Configuration
3752,  carlos ruiz,02-08-26,375,N,Configuration
3753,Ana Silva,01-27-26,155,N,Layer 2
3754,Ana Silva,01-28-26,365,N,Software
3755,Ana Silva,2026/02/10,196,1,Software
3756,Pedro Marmol,2026-01-22,472,0,Configuration
3757,luis torres,01-31-26,309,N,Software
3758,Ana Silva,01-17-26,259,N,Software
3759,juan perez,2026/02/13,36,Yes,Layer 2
3760,luis torres,2026/02/03,468,Yes,Layer 1
3761,Pedro Marmol,29/01/2026,358,0,Layer 2
3762,MARIA LOPEZ,01-19-26,296,No,Configuration
3763,MARIA LOPEZ,2026-01-18,246,y,Configuration
3764,juan perez,2026/02/02,460,No,Configuration
3765,juan perez,14/02/2026,34,N,Layer 1
3766,Pedro Marmol,2026/02/05,62,S,Software
3767,  carlos ruiz,13/02/2026,250,1,Layer 2
3768,MARIA LOPEZ,2026-02-06,173,1,Layer 2
3769,  carlos ruiz,2026/02/10,155,Yes,Software
3770,luis torres,02-16-26,197,y,Configuration
3771,juan perez,2026/01/29,-4,N,Software
3772,luis torres,02-12-26,-10,Yes,Configuration
3773,Pedro Marmol,2026/01/21,12,S,Layer 2
3774,luis torres,01-23-26,173,Yes,Configuration
3775,Pedro Marmol,2026/02/16,76,No,Layer 1
3776,luis torres,04/02/2026,459,y,Configuration
3777,Pedro Marmol,2026/02/10,124,N,Configuration
3778,juan perez,01-19-26,325,0,Layer 1
3779,Ana Silva,2026/01/29,20,y,Layer 1
3780,MARIA LOPEZ,05/02/2026,313,y,Software
3781,Pedro Marmol,02-10-26,253,No,Configuration
3782,Ana Silva,01-22-26,106,1,Layer 1
3783,MARIA LOPEZ,02-15-26,-62,0,Configuration
3784,Pedro Marmol,2026/02/16,260,N,Configuration
3785,MARIA LOPEZ,01-31-26,17,1,Layer 2
3786,MARIA LOPEZ,13/02/2026,393,Yes,Software
3787,  carlos ruiz,2026/02/10,313,0,Configuration
3788,luis torres,02-02-26,79,0,Layer 1
3789,juan perez,2026-02-12,404,S,Configuration
3790,Ana Silva,2026-01-29,327,S,Software
3791,luis torres,2026-02-16,116,No,Software
3792,juan perez,02-03-26,186,y,Layer 1
3793,Ana Silva,27/01/2026,109,N,Layer 1
3794,juan perez,26/01/2026,219,0,Software
3795,Ana Silva,2026/01/30,280,N,Configuration
3796,  carlos ruiz,02-15-26,114,Yes,Software
3797,luis torres,02-16-26,394,No,Layer 1
3798,Ana Silva,01-20-26,336,N,Layer 2
3799,Ana Silva,13/02/2026,266,1,Layer 2
3800,Ana Silva,2026-02-16,253,y,Configuration
3801,Ana Silva,2026/02/16,428,S,Configuration
3802,  carlos ruiz,2026/02/04,132,0,Layer 1
3803,Pedro Marmol,2026/02/13,96,y,Configuration
3804,juan perez,2026/02/15,74,0,Software
3805,luis torres,02-08-26,-49,1,Layer 2
3806,  carlos ruiz,2026-01-30,292,y,Layer 2
3807,Ana Silva,2026-01-25,65,y,Layer 2
3808,juan perez,2026/01/21,472,No,Layer 1
3809,juan perez,07/02/2026,-32,0,Layer 2
3810,  carlos ruiz,26/01/2026,419,y,Configuration
3811,Ana Silva,27/01/2026,-63,No,Layer 2
3812,luis torres,2026-02-06,163,No,Layer 2
3813,juan perez,2026-01-28,-22,1,Layer 2
3814,luis torres,11/02/2026,-53,0,Layer 2
3815,juan perez,02-13-26,342,0,Software
3816,MARIA LOPEZ,14/02/2026,130,y,Configuration
3817,juan perez,2026-02-14,434,N,Configuration
3818,Pedro Marmol,02-14-26,260,1,Layer 1
3819,  carlos ruiz,01-26-26,378,Yes,Layer 2
3820,MARIA LOPEZ,01-19-26,51,y,Layer 2
3821,Ana Silva,2026/01/26,358,N,Layer 2
3822,  carlos ruiz,2026/02/03,442,y,Software
3823,luis torres,2026/01/25,5,Yes,Configuration
3824,  carlos ruiz,2026/02/01,276,y,Configuration
3825,juan perez,2026/01/24,308,0,Layer 2
3826,Ana Silva,2026/02/13,316,S,Layer 1
3827,juan perez,2026/01/26,2,0,Software
3828,Ana Silva,2026/02/16,-4,1,Configuration
3829,Pedro Marmol,23/01/2026,112,0,Layer 2
3830,Pedro Marmol,2026-01-21,26,Yes,Layer 2
3831,juan perez,2026/02/08,201,y,Configuration
3832,Ana Silva,30/01/2026,144,No,Software
3833,Ana Silva,2026/01/25,313,No,Layer 2
3834,Pedro Marmol,16/02/2026,369,S,Configuration
3835,MARIA LOPEZ,2026-01-27,188,y,Software
3836,MARIA LOPEZ,2026-02-13,421,No,Software
3837,juan perez,2026/02/14,-7,N,Layer 2
3838,MARIA LOPEZ,18/01/2026,236,N,Layer 1
3839,luis torres,2026/02/02,-100,No,Configuration
3840,Pedro Marmol,14/02/2026,450,No,Layer 2
3841,luis torres,12/02/2026,374,Yes,Configuration
3842,MARIA LOPEZ,2026/01/25,-4,No,Layer 1
3843,luis torres,29/01/2026,-94,S,Configuration
3844,juan perez,2026/02/12,-11,N,Software
3845,Ana Silva,2026/02/11,258,Yes,Configuration
3846,luis torres,2026-02-06,-61,N,Layer 2
3847,MARIA LOPEZ,2026/01/30,-76,Yes,Software
3848,MARIA LOPEZ,2026-02-04,287,S,Configuration
3849,Pedro Marmol,02-08-26,-38,y,Software
3850,Ana Silva,01-19-26,93,1,Layer 1
3851,  carlos ruiz,01-27-26,-82,Yes,Configuration
3852,Pedro Marmol,02-08-26,165,S,Software
3853,  carlos ruiz,2026/01/30,-53,N,Configuration
3854,luis torres,2026/02/04,355,y,Layer 1
3855,juan perez,2026/01/31,104,No,Software
3856,MARIA LOPEZ,2026-01-30,460,S,Software
3857,  carlos ruiz,2026-01-18,6,Yes,Layer 2
3858,juan perez,2026/02/13,305,N,Layer 1
3859,Pedro Marmol,2026-01-26,109,N,Configuration
3860,luis torres,2026/02/13,322,0,Configuration
3861,  carlos ruiz,2026/01/18,104,Yes,Software
3862,juan perez,2026-02-14,234,1,Layer 1
3863,MARIA LOPEZ,2026-01-24,-96,S,Configuration
3864,MARIA LOPEZ,02-10-26,258,S,Layer 1
3865,juan perez,2026/01/30,348,S,Configuration
3866,Ana Silva,02-02-26,86,No,Software
3867,juan perez,2026/01/20,59,Yes,Configuration
3868,  carlos ruiz,11/02/2026,-97,Yes,Software
3869,Pedro Marmol,15/02/2026,84,0,Layer 1
3870,Pedro Marmol,2026-02-11,419,1,Software
3871,  carlos ruiz,01-25-26,388,N,Software
3872,juan perez,02-16-26,316,y,Layer 2
3873,Ana Silva,2026/02/01,374,No,Layer 1
3874,Ana Silva,2026/02/16,52,S,Configuration
3875,juan perez,19/01/2026,461,y,Layer 2
3876,  carlos ruiz,2026/02/13,427,No,Layer 2
3877,  carlos ruiz,19/01/2026,-57,N,Configuration
3878,Ana Silva,25/01/2026,50,y,Layer 1
3879,Pedro Marmol,2026/02/10,-61,1,Software
3880,Ana Silva,2026/01/30,232,Yes,Layer 1
